index_content,word,nature,content_type,index_word
1026,建议,n,neg,37
1026,购买,v,neg,38
1026,董明珠,nr,neg,39
1026,片子,n,neg,40
1026,特别,d,neg,41
1026,不好,d,neg,42
1026,关掉,v,neg,43
1026,开关,v,neg,44
1026,至少,d,neg,45
1026,漏水,n,neg,46
1026,毫升,q,neg,47
1026,家里,s,neg,48
1026,口,q,neg,49
1026,洗,v,neg,50
1026,澡,n,neg,51
1026,漏水,n,neg,52
1026,毫升,q,neg,53
1026,一年,m,neg,54
1026,漏,n,neg,55
1026,水量,n,neg,56
1026,毫升,q,neg,57
1026,水,n,neg,58
1026,一年,m,neg,59
1026,卖,v,neg,60
1026,万台,m,neg,61
1026,一年,m,neg,62
1026,浪费,n,neg,63
1026,水资源,n,neg,64
1026,太,d,neg,65
1026,吓人,v,neg,66
1026,产品,n,neg,67
1026,建议,n,neg,68
1031,加热,v,neg,0
1031,特别,d,neg,1
1031,慢,a,neg,2
1031,慢,a,neg,3
1031,无法忍受,l,neg,4
1031,评论,n,neg,5
1031,加热,v,neg,6
1031,小时,n,neg,7
1031,客服,n,neg,8
1031,不退,v,neg,9
1031,不换,v,neg,10
1031,瓦和瓦,nr,neg,11
1031,随机,d,neg,12
1031,发货,n,neg,13
1031,无语,v,neg,14
1033,点,m,neg,0
1033,配件,n,neg,1
1033,坑,n,neg,2
1033,死,v,neg,3
1033,天,n,neg,4
1033,安装,v,neg,5
1033,免费,vn,neg,6
1033,安装,v,neg,7
1033,挂羊头卖狗肉,i,neg,8
1033,不信,v,neg,9
1033,几根,m,neg,10
1035,垃圾,n,neg,0
1035,超级,b,neg,1
1035,难,a,neg,2
1035,温度,n,neg,3
1035,设定,v,neg,4
1035,七十五,m,neg,5
1035,度,zg,neg,6
1035,洗,v,neg,7
1035,掉下来,v,neg,8
1035,半天,m,neg,9
1035,烧,v,neg,10
1035,压力,n,neg,11
1035,阀,n,neg,12
1035,时不时,d,neg,13
1035,一声,m,neg,14
1035,维修,v,neg,15
1035,打电话,l,neg,16
1035,水压,n,neg,17
1035,上门,ns,neg,18
1035,品牌,n,neg,19
1035,不到,v,neg,20
1035,设计,vn,neg,21
1035,缺陷,v,neg,22
1035,安上,v,neg,23
1035,没住,v,neg,24
1035,肯定,v,neg,25
1035,退货,v,neg,26
1037,安装工,n,neg,0
1037,太,d,neg,1
1037,差,a,neg,2
1037,安装,v,neg,3
1037,专心,n,neg,4
1037,安装,v,neg,5
1037,儿子,n,neg,6
1037,视频,n,neg,7
1037,单手操作,n,neg,8
1037,扳手,n,neg,9
1037,掉,v,neg,10
1037,瓷砖,n,neg,11
1037,砸坏,v,neg,12
1037,装,v,neg,13
1037,太,d,neg,14
1037,高,a,neg,15
1037,集成,v,neg,16
1037,吊顶,n,neg,17
1037,装,v,neg,18
1037,差劲,n,neg,19
1037,本来,t,neg,20
1037,燃气,n,neg,21
1037,想买,v,neg,22
1037,牌子,n,neg,23
1037,质量,n,neg,24
1037,不错,a,neg,25
1040,吐,v,neg,0
1040,槽,ng,neg,1
1040,安装,v,neg,2
1040,师傅,nr,neg,3
1040,老人家,n,neg,4
1040,农村,n,neg,5
1040,骗人,n,neg,6
1040,明明,t,neg,7
1040,写,v,neg,8
1040,安装费,n,neg,9
1040,超过,v,neg,10
1040,善良,a,neg,11
1040,老实,n,neg,12
1040,农民,n,neg,13
1040,欺骗,v,neg,14
1040,想,v,neg,15
1040,赚钱,v,neg,16
1040,取之有道,i,neg,17
1040,所有人,n,neg,18
1040,当成,v,neg,19
1040,凯子,nr,neg,20
1040,财运,n,neg,21
1044,坑,n,neg,0
1044,太,d,neg,1
1044,坑人,n,neg,2
1044,成,n,neg,3
1044,人才,n,neg,4
1044,成,n,neg,5
1044,降价,n,neg,6
1044,买要,v,neg,7
1044,关注,v,neg,8
1044,一段时间,l,neg,9
1044,愉快,a,neg,10
1044,购物,n,neg,11
1044,本来,t,neg,12
1044,想退,v,neg,13
1044,时间,n,neg,14
1044,关系,n,neg,15
1044,忍,v,neg,16
1044,提醒,v,neg,17
1044,购物,n,neg,18
1044,不错,a,neg,19
1045,快递,v,neg,0
1045,挺快,v,neg,1
1045,安装,v,neg,2
1045,师傅,nr,neg,3
1045,太,d,neg,4
1045,黑,a,neg,5
1045,水龙头,n,neg,6
1045,单子,n,neg,7
1045,告诉,v,neg,8
1045,不锈钢,n,neg,9
1045,贵,n,neg,10
1045,安装,v,neg,11
1045,师傅,nr,neg,12
1045,一模一样,l,neg,13
1045,真的,d,neg,14
1045,坑,n,neg,15
1048,安装,v,neg,0
1048,收,v,neg,1
1048,材料费,n,neg,2
1048,配送,v,neg,3
1048,计时,n,neg,4
1048,开关,v,neg,5
1048,放水,v,neg,6
1048,噪声,n,neg,7
1048,很大,a,neg,8
1048,花洒,nr,neg,9
1048,一点,m,neg,10
1048,很烂,a,neg,11
1048,冷热水,n,neg,12
1048,开关,v,neg,13
1048,调节,vn,neg,14
1048,不灵敏,l,neg,15
1048,遥控器,n,neg,16
1048,稍微,d,neg,17
1048,远,a,neg,18
1048,一点,m,neg,19
1048,控制不了,l,neg,20
1052,安装,v,neg,0
1052,太,d,neg,1
1052,坑人,n,neg,2
1052,老丈人,n,neg,3
1052,家,m,neg,4
1052,换,v,neg,5
1052,新,a,neg,6
1052,说好,v,neg,7
1052,免费,vn,neg,8
1052,安装,v,neg,9
1052,挂,v,neg,10
1052,墙,n,neg,11
1052,安装,v,neg,12
1052,打孔,v,neg,13
1052,费,v,neg,14
1052,能用,n,neg,15
1052,角阀,n,neg,16
1052,水管,n,neg,17
1052,得换,v,neg,18
1052,乱七八糟,i,neg,19
1052,理由,n,neg,20
1052,骗钱,n,neg,21
1052,小心,n,neg,22
1055,东西,ns,neg,0
1055,送过来,l,neg,1
1055,价值,n,neg,2
1055,东西,ns,neg,3
1055,安装费,n,neg,4
1055,不想,v,neg,5
1055,真心,d,neg,6
1055,坑,n,neg,7
1058,烧水,n,neg,0
1058,太慢,a,neg,1
1058,水量,n,neg,2
1058,太,d,neg,3
1058,少,a,neg,4
1058,男,b,neg,5
1058,洗澡水,nz,neg,6
1058,只能,v,neg,7
1058,快快,d,neg,8
1058,烧,v,neg,9
1058,到度,d,neg,10
1058,洗澡,v,neg,11
1058,一开,m,neg,12
1058,没多久,l,neg,13
1058,温度,n,neg,14
1058,刷刷,v,neg,15
1058,下降,v,neg,16
1058,两下子,m,neg,17
1058,水,n,neg,18
1058,凉,v,neg,19
1062,安装,v,neg,0
1062,费用,n,neg,1
1062,太,d,neg,2
1062,高,a,neg,3
1062,安装,v,neg,4
1062,费用,n,neg,5
1062,超过,v,neg,6
1062,总计,n,neg,7
1062,收费,n,neg,8
1062,特,d,neg,9
1062,恶心,n,neg,10
1062,给钱,v,neg,11
1062,安装,v,neg,12
1062,投诉,v,neg,13
1062,没用,v,neg,14
1062,真无语,i,neg,15
1066,装上,n,neg,0
1066,几天,m,neg,1
1066,漏水,n,neg,2
1066,维修,v,neg,3
1066,师傅,nr,neg,4
1066,紧,a,neg,5
1066,两个,m,neg,6
1066,螺丝,n,neg,7
1066,没事,v,neg,8
1066,厂家,n,neg,9
1066,出库,n,neg,10
1066,严谨,a,neg,11
1066,出厂,n,neg,12
1066,算不算,v,neg,13
1066,合格,n,neg,14
1066,产品,n,neg,15
1069,价格,n,neg,0
1069,欺骗,v,neg,1
1069,标价,n,neg,2
1069,收费,n,neg,3
1069,建议,n,neg,4
1069,一颗,m,neg,5
1069,星,n,neg,6
1069,安装,v,neg,7
1069,师傅,nr,neg,8
1069,安装,v,neg,9
1069,到位,v,neg,10
1070,下单,n,neg,0
1070,了骗,v,neg,1
1070,没货要到,l,neg,2
1070,年后,t,neg,3
1070,一再,d,neg,4
1070,沟通,v,neg,5
1070,快递,v,neg,6
1070,送来,v,neg,7
1070,水温,n,neg,8
1070,不好,d,neg,9
1070,调节,vn,neg,10
1070,安装,v,neg,11
1070,装,v,neg,12
1070,迟迟,d,neg,13
1070,不肯,v,neg,14
1070,安装,v,neg,15
1074,产品,n,neg,0
1074,没用,v,neg,1
1074,安装,v,neg,2
1074,不好,d,neg,3
1074,收,v,neg,4
1074,合,v,neg,5
1074,花,v,neg,6
1074,卖,v,neg,7
1075,两个,m,neg,0
1075,型号,n,neg,1
1075,升数,n,neg,2
1075,升,v,neg,3
1075,配,v,neg,4
1075,淋浴器,nz,neg,5
1075,升,v,neg,6
1075,不配,v,neg,7
1075,奇葩,n,neg,8
1075,老客户,n,neg,9
1075,第一次,m,neg,10
1075,差,a,neg,11
1075,评,n,neg,12
1075,贡献,n,neg,13
1077,价格,n,neg,0
1077,降,v,neg,1
1077,退,v,neg,2
1077,差价,n,neg,3
1077,当天,t,neg,4
1077,涨价,n,neg,5
1077,只能,v,neg,6
1077,家电,j,neg,7
1077,下乡,v,neg,8
1077,全,a,neg,9
1077,贵,a,neg,10
1078,东西,ns,neg,0
1078,不错,a,neg,1
1078,安装,v,neg,2
1078,师傅,nr,neg,3
1078,装,v,neg,4
1078,不类,n,neg,5
1078,第一次,m,neg,6
1078,见装,v,neg,7
1078,差,a,neg,8
1078,收费,n,neg,9
1078,贵,a,neg,10
1080,安装,v,neg,0
1080,收,v,neg,1
1080,高利贷,n,neg,2
1080,一点,m,neg,3
1080,东西,ns,neg,4
1080,收,v,neg,5
1080,一百多块,m,neg,6
1080,真的,d,neg,7
1080,过分,n,neg,8
1081,安装费,n,neg,0
1081,封顶,n,neg,1
1081,超出,v,neg,2
1081,收费,n,neg,3
1081,安装,v,neg,4
1081,漏水,n,neg,5
1081,服务,vn,neg,6
1087,安装,v,neg,0
1087,太,d,neg,1
1087,差劲,n,neg,2
1087,安装,v,neg,3
1087,材料费,n,neg,4
1087,有没有,v,neg,5
1087,标准,n,neg,6
1087,太,d,neg,7
1087,坑,n,neg,8
1090,为啥,r,neg,0
1090,热,a,neg,1
1090,特别,d,neg,2
1090,慢,a,neg,3
1090,提前,v,neg,4
1090,两个,m,neg,5
1090,小时,n,neg,6
1090,开,v,neg,7
1090,是因为,c,neg,8
1090,容量,n,neg,9
1097,安装费,n,neg,0
1097,贵,a,neg,1
1097,上天,t,neg,2
1097,两百多,m,neg,3
1097,真,d,neg,4
1097,建议,n,neg,5
1101,写,v,neg,0
1101,安装费,n,neg,1
1101,封顶,n,neg,2
1101,坑,n,neg,3
1104,水小,b,neg,0
1104,可怜,v,neg,1
1104,水龙头,n,neg,2
1104,水,n,neg,3
1104,超大,v,neg,4
1104,超急,v,neg,5
1104,装进,v,neg,6
1104,台机,n,neg,7
1104,超级,b,neg,8
1104,垃圾,n,neg,9
1106,极差,n,neg,0
1106,墙,n,neg,1
1106,不好,d,neg,2
1106,建议,n,neg,3
1106,退货,v,neg,4
1106,想想,v,neg,5
1106,办法,n,neg,6
1107,服务态度,n,neg,0
1107,差,a,neg,1
1107,送货,v,neg,2
1107,慢,a,neg,3
1107,安装,v,neg,4
1107,费劲,a,neg,5
1111,价格,n,neg,0
1111,变得,v,neg,1
1111,太,d,neg,2
1111,贵,a,neg,3
1112,物流,n,neg,0
1112,不错,a,neg,1
1112,安装,v,neg,2
1112,慢,a,neg,3
1123,东西,ns,neg,0
1123,暂时,d,neg,1
1123,上门,ns,neg,2
1123,安,v,neg,3
1123,装,v,neg,4
1123,配件,n,neg,5
1123,太贵,nr,neg,6
1123,安装,v,neg,7
1123,开口,n,neg,8
1123,要钱,v,neg,9
1123,家电,j,neg,10
1123,安装,v,neg,11
1123,德性,n,neg,12
1123,太差,n,neg,13
1123,太差,n,neg,14
1124,不好,d,neg,0
1124,水流,n,neg,1
1127,装上去,v,neg,0
1127,漏水,n,neg,1
1139,真的,d,neg,0
1139,第一次,m,neg,1
1139,货,n,neg,2
1139,没到,v,neg,3
1139,师傅,nr,neg,4
1139,打电话,l,neg,5
1139,免费,vn,neg,6
1139,上门,ns,neg,7
1139,安装,v,neg,8
1139,货,n,neg,9
1139,装好,v,neg,10
1139,漏水,n,neg,11
1139,报修,v,neg,12
1139,电话,n,neg,13
1139,客服,n,neg,14
1139,告诉,v,neg,15
1139,报装,v,neg,16
1139,店家,n,neg,17
1139,泄漏,v,neg,18
1139,交易,n,neg,19
1139,信息,n,neg,20
1139,假装,n,neg,21
1139,工作人员,n,neg,22
1139,上门,ns,neg,23
1139,安装,v,neg,24
1139,送货,v,neg,25
1139,人员,n,neg,26
1139,泄露,v,neg,27
1139,信息,n,neg,28
1139,差,a,neg,29
1139,评,n,neg,30
1139,客服,n,neg,31
1139,告诉,v,neg,32
1139,泄漏,v,neg,33
1139,猴,ng,neg,34
1139,耍,v,neg,35
1139,告诉,v,neg,36
1139,放过,v,neg,37
1139,影响,vn,neg,38
1139,消费者,n,neg,39
1139,利益,n,neg,40
1139,差,a,neg,41
1139,评,n,neg,42
1139,差,a,neg,43
1139,评,n,neg,44
1139,差,a,neg,45
1139,评,n,neg,46
1140,安装,v,neg,0
1140,消费者,n,neg,1
1140,生命,vn,neg,2
1140,开玩笑,v,neg,3
1140,防电,j,neg,4
1140,墙,n,neg,5
1140,警示灯,n,neg,6
1140,师傅,nr,neg,7
1140,装好,v,neg,8
1140,灯,n,neg,9
1140,亮,v,neg,10
1140,我心,n,neg,11
1140,疑问,v,neg,12
1140,亮,v,neg,13
1140,师傅,nr,neg,14
1140,要亮,a,neg,15
1140,亮,v,neg,16
1140,防电,j,neg,17
1140,墙,n,neg,18
1140,工作,vn,neg,19
1140,亮,v,neg,20
1140,报修,v,neg,21
1140,障碍,n,neg,22
1140,遂,d,neg,23
1140,打消,v,neg,24
1140,疑虑,v,neg,25
1140,没看,v,neg,26
1140,说明书,n,neg,27
1140,两天,m,neg,28
1140,两次,m,neg,29
1140,热水,n,neg,30
1140,带电,v,neg,31
1140,报,n,neg,32
1140,维修,v,neg,33
1140,师傅,nr,neg,34
1140,灯,n,neg,35
1140,亮,v,neg,36
1140,电路,n,neg,37
1140,请,v,neg,38
1140,电工,n,neg,39
1140,检修,vn,neg,40
1140,发现,v,neg,41
1140,一楼,n,neg,42
1140,有个,r,neg,43
1140,电闸,n,neg,44
1140,烧,v,neg,45
1140,导致,v,neg,46
1140,线,n,neg,47
1140,带电,v,neg,48
1140,幸好,a,neg,49
1140,意外事故,n,neg,50
1140,安装,v,neg,51
1140,人员,n,neg,52
1140,专业,n,neg,53
1140,素质,n,neg,54
1140,太,d,neg,55
1140,低,a,neg,56
1140,犯,v,neg,57
1140,低级,b,neg,58
1140,错误,n,neg,59
1140,原谅,nr,neg,60
1140,差评,n,neg,61
1144,真的,d,neg,0
1144,第一次,m,neg,1
1144,差评,n,neg,2
1144,好不好,l,neg,3
1144,用先,d,neg,4
1144,售后,n,neg,5
1144,真的,d,neg,6
1144,太差,n,neg,7
1144,系统,n,neg,8
1144,太,d,neg,9
1144,完善,v,neg,10
1144,售后,n,neg,11
1144,电话,n,neg,12
1144,总占线,n,neg,13
1144,不通,a,neg,14
1144,微信,vn,neg,15
1144,预约,v,neg,16
1144,成功,a,neg,17
1144,半个,m,neg,18
1144,小时,n,neg,19
1144,自动,vn,neg,20
1144,取消,v,neg,21
1144,电话,n,neg,22
1144,通知,v,neg,23
1144,微信,vn,neg,24
1144,平台,n,neg,25
1144,通知,v,neg,26
1144,仔细,ad,neg,27
1144,广告,n,neg,28
1144,太,d,neg,29
1144,耽误,v,neg,30
1144,事,n,neg,31
1144,预约,v,neg,32
1144,时间,n,neg,33
1144,在家,r,neg,34
1144,傻,a,neg,35
1144,问,n,neg,36
1144,客服,n,neg,37
1144,半天,m,neg,38
1144,客服,n,neg,39
1144,不回话,l,neg,40
1144,刚刚,d,neg,41
1144,预约,v,neg,42
1144,一遍,m,neg,43
1144,取消,v,neg,44
1144,真的,d,neg,45
1144,退货,v,neg,46
1144,热水,n,neg,47
1144,摆设,v,neg,48
1145,差,a,neg,0
1145,评,n,neg,1
1145,装上去,v,neg,2
1145,遥控,vn,neg,3
1145,安装公司,nt,neg,4
1145,派,v,neg,5
1145,师傅,nr,neg,6
1145,没留,v,neg,7
1145,工号,n,neg,8
1145,实在,v,neg,9
1145,态度,n,neg,10
1145,差,a,neg,11
1145,坑,n,neg,12
1145,本来,t,neg,13
1145,水管,n,neg,14
1145,洞,n,neg,15
1145,预留,v,neg,16
1145,硬是,d,neg,17
1145,电钻,n,neg,18
1145,搞,v,neg,19
1145,收钱,v,neg,20
1145,压,v,neg,21
1145,下水管,n,neg,22
1145,发现,v,neg,23
1145,漏水,n,neg,24
1145,弄,v,neg,25
1145,死活,v,neg,26
1145,换,v,neg,27
1145,换该,v,neg,28
1145,钱,n,neg,29
1145,肯定,v,neg,30
1145,拽,v,neg,31
1145,拽,v,neg,32
1145,样子,n,neg,33
1145,大爷,n,neg,34
1145,服侍,v,neg,35
1145,下次,t,neg,36
1145,贵点,n,neg,37
1147,玩意,n,neg,0
1147,安装,v,neg,1
1147,零件,mq,neg,2
1147,收,v,neg,3
1147,网上,s,neg,4
1147,记录,n,neg,5
1147,事,n,neg,6
1147,保障,v,neg,7
1147,零件,mq,neg,8
1147,详细,ad,neg,9
1147,价格,n,neg,10
1147,网上,s,neg,11
1147,公布,v,neg,12
1147,欺,vn,neg,13
1147,不让,v,neg,14
1147,消费者,n,neg,15
1147,漏洞,n,neg,16
1147,导致,v,neg,17
1147,一刻,m,neg,18
1147,安装,v,neg,19
1147,人员,n,neg,20
1147,吵架,v,neg,21
1147,名牌,n,neg,22
1147,售后,n,neg,23
1147,玩,v,neg,24
1147,差,a,neg,25
1147,评,n,neg,26
1147,官方,n,neg,27
1147,答案,n,neg,28
1147,忽悠,z,neg,29
1147,消费者,n,neg,30
1147,建设性,n,neg,31
1147,改变,v,neg,32
1148,产品,n,neg,0
1148,安装,v,neg,1
1148,过程,n,neg,2
1148,中太,ns,neg,3
1148,坑人,n,neg,4
1148,承重墙,nr,neg,5
1148,要加,v,neg,6
1148,架子,n,neg,7
1148,收费,n,neg,8
1148,墙砖,n,neg,9
1148,强度,n,neg,10
1148,打孔,v,neg,11
1148,损伤,v,neg,12
1148,钻头,n,neg,13
1148,孔,nr,neg,14
1148,收费,n,neg,15
1148,钱,n,neg,16
1148,安装,v,neg,17
1148,花洒,nr,neg,18
1148,浴室柜,i,neg,19
1148,安装,v,neg,20
1148,师傅,nr,neg,21
1148,墙上,s,neg,22
1148,打孔,v,neg,23
1148,轻松,a,neg,24
1148,收费,n,neg,25
1148,询问,v,neg,26
1148,师傅,nr,neg,27
1148,没听说过,l,neg,28
1148,打孔,v,neg,29
1148,收费,n,neg,30
1148,个差,n,neg,31
1148,评,v,neg,32
1148,希望,v,neg,33
1148,上当,v,neg,34
1149,差,a,neg,0
1149,评,n,neg,1
1149,特级,b,neg,2
1149,差,a,neg,3
1149,评,n,neg,4
1149,说好,v,neg,5
1149,免费,vn,neg,6
1149,安装,v,neg,7
1149,收费,n,neg,8
1149,请,v,neg,9
1149,电工,n,neg,10
1149,说好,v,neg,11
1149,回访,v,neg,12
1149,接到,v,neg,13
1149,电话,n,neg,14
1149,安排,v,neg,15
1149,安装,v,neg,16
1149,师,ng,neg,17
1149,询问,v,neg,18
1149,情况,n,neg,19
1149,免费,vn,neg,20
1149,安装,v,neg,21
1149,挂到,v,neg,22
1149,墙上,s,neg,23
1149,通电,j,neg,24
1149,试,v,neg,25
1149,水,n,neg,26
1149,购置,v,neg,27
1149,品牌,n,neg,28
1149,星期,t,neg,29
1149,没法,v,neg,30
1149,超级,b,neg,31
1149,差评,n,neg,32
1153,一点,m,neg,0
1153,理想,n,neg,1
1153,安装,v,neg,2
1153,混,n,neg,3
1153,水阀,n,neg,4
1153,坏,a,neg,5
1153,漏水,n,neg,6
1153,服务,vn,neg,7
1153,关门,n,neg,8
1153,算了,v,neg,9
1153,老人,n,neg,10
1153,在家,r,neg,11
1153,先买,v,neg,12
1153,混,n,neg,13
1153,水阀,n,neg,14
1153,说用,v,neg,15
1153,安,an,neg,16
1153,安装,v,neg,17
1153,配套,a,neg,18
1153,收,v,neg,19
1153,老人家,n,neg,20
1153,一百,m,neg,21
1153,欺骗,v,neg,22
1153,老人家,n,neg,23
1153,一肚子,m,neg,24
1153,火,n,neg,25
1153,差,a,neg,26
1153,评,n,neg,27
1153,差,n,neg,28
1153,一颗,m,neg,29
1153,星,n,neg,30
1153,不想,v,neg,31
1161,差,a,neg,0
1161,评,n,neg,1
1161,买回来,l,neg,2
1161,装上,n,neg,3
1161,漏水,n,neg,4
1161,退货,v,neg,5
1161,第一次,m,neg,6
1161,失望,v,neg,7
1161,产品,n,neg,8
1162,差评,n,neg,0
1162,快递,v,neg,1
1162,约,d,neg,2
1162,送货,v,neg,3
1162,时间,n,neg,4
1162,丢,v,neg,5
1162,旁边,f,neg,6
1162,跑,v,neg,7
1168,商品,n,neg,0
1168,服务,vn,neg,1
1168,不好,d,neg,2
1168,失望,v,neg,3
1168,实在,v,neg,4
1168,太,d,neg,5
1168,差,a,neg,6
1168,没话说,l,neg,7
1171,太,d,neg,0
1171,坑人,n,neg,1
1171,安装,v,neg,2
1171,管件,n,neg,3
1171,太贵,nr,neg,4
1171,价格,n,neg,5
1171,瞎,v,neg,6
1171,收费,n,neg,7
1171,挂,v,neg,8
1171,墙,n,neg,9
1171,架子,n,neg,10
1171,塑料,n,neg,11
1171,弯头,v,neg,12
1171,安装,v,neg,13
1171,破,v,neg,14
1171,管件,n,neg,15
1171,收,v,neg,16
1171,收费,n,neg,17
1171,真,d,neg,18
1173,安装,v,neg,0
1173,师傅,nr,neg,1
1173,两个,m,neg,2
1173,服务态度,n,neg,3
1173,实在,v,neg,4
1173,太差,n,neg,5
1173,挑三拣四,i,neg,6
1176,漏水,n,neg,0
1178,建议,n,neg,0
1178,产品,n,neg,1
1178,欺骗,v,neg,2
1178,特强,nr,neg,3
1178,质量,n,neg,4
1178,先,d,neg,5
1178,安装,v,neg,6
1178,一块,m,neg,7
1178,拐弯抹角,i,neg,8
1178,骗钱,n,neg,9
1180,服务,vn,neg,0
1180,极差,n,neg,1
1180,安装,v,neg,2
1180,安排,v,neg,3
1180,年后,t,neg,4
1180,最少,d,neg,5
1180,天,q,neg,6
1180,时间,n,neg,7
1180,真的,d,neg,8
1180,太,d,neg,9
1180,垃圾,n,neg,10
1180,推卸,v,neg,11
1180,责任,n,neg,12
1180,差,a,neg,13
1180,评,n,neg,14
1180,退货,v,neg,15
1184,升温,v,neg,0
1184,较慢,a,neg,1
1184,安装费,n,neg,2
1184,贵,a,neg,3
1184,离谱,n,neg,4
1184,几个,m,neg,5
1184,螺丝,n,neg,6
1184,一米,m,neg,7
1184,管子,n,neg,8
1184,安装费,n,neg,9
1184,坑人,n,neg,10
1184,点,q,neg,11
1184,材料,n,neg,12
1184,买超,v,neg,13
1184,回访,v,neg,14
1184,扯淡,v,neg,15
1187,烧水,n,neg,0
1187,太慢,a,neg,1
1187,烧,v,neg,2
1187,一缸水,n,neg,3
1187,三四个,m,neg,4
1187,小时,n,neg,5
1187,慢慢,d,neg,6
1202,昨天,t,neg,0
1202,降价,n,neg,1
1202,垃圾,n,neg,2
1203,加热,v,neg,0
1203,速度,n,neg,1
1203,贼,n,neg,2
1203,几把,m,neg,3
1203,慢,a,neg,4
1206,售后服务,l,neg,0
1206,极差,n,neg,1
1206,乱收费,n,neg,2
1206,装完,v,neg,3
1207,客服,n,neg,0
1207,行,zg,neg,1
1207,售后,n,neg,2
1207,太,d,neg,3
1207,差,a,neg,4
1207,装完,v,neg,5
1207,阀门,n,neg,6
1207,漏水,n,neg,7
1207,挺费,v,neg,8
1207,事儿,n,neg,9
1207,退换,v,neg,10
1207,就让,v,neg,11
1207,维修,v,neg,12
1207,连看,v,neg,13
1207,没看,v,neg,14
1207,电话,n,neg,15
1207,态度,n,neg,16
1207,不好,d,neg,17
1207,真服了,l,neg,18
1207,懂,v,neg,19
1207,态度,n,neg,20
1207,点,m,neg,21
1207,解决问题,n,neg,22
1207,维修,v,neg,23
1207,电话,n,neg,24
1207,没接,v,neg,25
1207,申请,v,neg,26
1207,退货,v,neg,27
1207,申请,v,neg,28
1207,自动,vn,neg,29
1207,取消,v,neg,30
1207,系统,n,neg,31
1207,认,v,neg,32
1207,下次,t,neg,33
1212,服务,vn,neg,0
1212,太度,n,neg,1
1212,不敢相信,i,neg,2
1212,特别,d,neg,3
1212,牛,n,neg,4
1212,安装,v,neg,5
1212,人员,n,neg,6
1212,明明,t,neg,7
1212,装,v,neg,8
1212,歪,v,neg,9
1212,非,d,neg,10
1212,歪,v,neg,11
1212,姐,n,neg,12
1212,眼神,n,neg,13
1212,不好,d,neg,14
1212,想法,v,neg,15
1212,装,v,neg,16
1212,省事,n,neg,17
1212,装,v,neg,18
1212,抱怨,v,neg,19
1212,抱怨,v,neg,20
1212,再也,d,neg,21
1212,购物,n,neg,22
1213,送货员,l,neg,0
1213,台风,ns,neg,1
1213,暴雨,n,neg,2
1213,送过来,l,neg,3
1213,安装,v,neg,4
1213,无语,v,neg,5
1215,安装,v,neg,0
1215,师傅,nr,neg,1
1215,不负责任,l,neg,2
1215,打孔,v,neg,3
1215,墙砖,n,neg,4
1215,打碎,v,neg,5
1215,无语,v,neg,6
1219,安装费,n,neg,0
1219,最少,d,neg,1
1219,态度,n,neg,2
1219,极差,n,neg,3
1219,果断,d,neg,4
1219,退货,v,neg,5
1222,安装,v,neg,0
1222,封顶,n,neg,1
1222,装,v,neg,2
1222,块钱,n,neg,3
1222,坑人,n,neg,4
1232,加热,v,neg,0
1232,太慢,a,neg,1
1232,打开,v,neg,2
1232,烧,v,neg,3
1232,小时,n,neg,4
1232,烧到,v,neg,5
1232,说好,v,neg,6
1232,材料,n,neg,7
1232,安装,v,neg,8
1232,安装,v,neg,9
1232,师父,n,neg,10
1232,材料,n,neg,11
1232,安装费,n,neg,12
1232,售后,n,neg,13
1232,打电话,l,neg,14
1232,拧上,v,neg,15
1232,拧,v,neg,16
1232,坏,a,neg,17
1232,算,v,neg,18
1232,拧,v,neg,19
1232,客服,n,neg,20
1232,打电话,l,neg,21
1232,问问,n,neg,22
1232,客服,n,neg,23
1232,安装,v,neg,24
1232,师傅,nr,neg,25
1232,提供,v,neg,26
1232,材料,n,neg,27
1232,漏水,n,neg,28
1232,提供,v,neg,29
1232,材料,n,neg,30
1232,角阀,n,neg,31
1232,缠,v,neg,32
1232,防水,v,neg,33
1232,胶带,n,neg,34
1232,真,d,neg,35
1232,漏水,n,neg,36
1232,材料,n,neg,37
1232,公司,n,neg,38
1232,钱,n,neg,39
1232,提供,v,neg,40
1232,材料,n,neg,41
1232,糊弄人,i,neg,42
1232,下回,v,neg,43
1232,真,d,neg,44
1232,东西,ns,neg,45
1232,服务,vn,neg,46
1232,太,d,neg,47
1232,差,a,neg,48
1236,花,v,neg,0
1236,多元,m,neg,1
1236,专业,n,neg,2
1236,师傅,nr,neg,3
1236,安装,v,neg,4
1236,两台,m,neg,5
1236,当天,t,neg,6
1236,时间,n,neg,7
1236,监督,vn,neg,8
1236,安装,v,neg,9
1236,安装,v,neg,10
1236,工艺,n,neg,11
1236,师傅,nr,neg,12
1236,重装,n,neg,13
1236,请问,v,neg,14
1236,卖,v,neg,15
1236,请问,v,neg,16
1236,只管,c,neg,17
1236,收,v,neg,18
1236,材料费,n,neg,19
1236,安装,v,neg,20
1236,免费,vn,neg,21
1236,瞎搞,v,neg,22
1236,请问,v,neg,23
1236,安装,v,neg,24
1236,监督,vn,neg,25
1236,差,a,neg,26
1236,安装,v,neg,27
1236,工艺,n,neg,28
1236,好意思,l,neg,29
1236,收取,v,neg,30
1236,贵,a,neg,31
1236,材料费,n,neg,32
1236,一群,m,neg,33
1236,乌合之众,i,neg,34
1243,商品质量,n,neg,0
1243,差,a,neg,1
1243,差,a,neg,2
