index_content,word,nature,content_type,index_word
109,高,a,pos,3
109,值得,v,pos,4
109,信赖,n,pos,5
109,家电,j,pos,6
109,搞定,v,pos,7
109,配送,v,pos,8
109,快捷,a,pos,9
109,打电话,l,pos,10
109,预约,v,pos,11
109,安装,v,pos,12
109,安装,v,pos,13
109,师傅,nr,pos,14
109,统一,vn,pos,15
109,着装,v,pos,16
109,干活,a,pos,17
109,效率高,n,pos,18
109,满意,v,pos,19
110,真心,d,pos,0
110,不错,a,pos,1
110,品牌,n,pos,2
110,值得,v,pos,3
110,信赖,n,pos,4
110,安装,v,pos,5
110,师傅,nr,pos,6
110,态度,n,pos,7
110,速度,n,pos,8
110,很快,d,pos,9
110,不到,v,pos,10
110,小时,n,pos,11
110,安装,v,pos,12
110,管件,n,pos,13
110,收费,n,pos,14
110,质量,n,pos,15
110,不错,a,pos,16
110,赞,v,pos,17
110,效果,n,pos,18
111,收到,v,pos,0
111,当天,t,pos,1
111,下午,t,pos,2
111,安装,v,pos,3
111,人员,n,pos,4
111,上门,ns,pos,5
111,安装,v,pos,6
111,老婆,n,pos,7
111,满意,v,pos,8
111,容量,n,pos,9
111,外观,n,pos,10
111,大气,n,pos,11
111,上档次,b,pos,12
111,满意,v,pos,13
111,购物,n,pos,14
111,服务,vn,pos,15
111,没话说,l,pos,16
111,物流,n,pos,17
111,速度,n,pos,18
111,客户,n,pos,19
111,客服,n,pos,20
111,安装,v,pos,21
111,回,v,pos,22
111,电话,n,pos,23
111,问安,n,pos,24
111,装满,v,pos,25
111,满意,v,pos,26
111,售后,n,pos,27
111,电话,n,pos,28
111,服务,vn,pos,29
111,满分,d,pos,30
112,快递,v,pos,0
112,小哥,n,pos,1
112,服务,vn,pos,2
112,特别,d,pos,3
112,到位,v,pos,4
112,送到,v,pos,5
112,八楼,n,pos,6
112,辛苦,a,pos,7
112,外面,f,pos,8
112,下着,v,pos,9
112,大雨,n,pos,10
112,安装,v,pos,11
112,人员,n,pos,12
112,唯一,b,pos,13
112,配件,n,pos,14
112,小贵,nr,pos,15
112,包装,v,pos,16
119,品质,n,pos,0
119,值得,v,pos,1
119,信赖,n,pos,2
119,服务,vn,pos,3
119,值得,v,pos,4
119,点,m,pos,5
119,赞,v,pos,6
119,感谢,v,pos,7
119,曹,nr,pos,8
119,师傅,nr,pos,9
119,安装,v,pos,10
119,专业,n,pos,11
119,下雨天,n,pos,12
119,衣服,n,pos,13
119,湿,a,pos,14
119,非常感谢,i,pos,15
119,信赖,n,pos,16
120,质量,n,pos,0
120,可靠,v,pos,1
120,大功率,n,pos,2
120,舒服,a,pos,3
120,不错,a,pos,4
120,安装,v,pos,5
120,安,v,pos,6
120,花,v,pos,7
120,一百块,m,pos,8
120,钱,n,pos,9
120,省心,n,pos,10
123,很棒,a,pos,0
123,牌子,n,pos,1
123,八年,t,pos,2
123,质保,j,pos,3
123,值得,v,pos,4
123,信赖,n,pos,5
123,安装,v,pos,6
123,师傅,nr,pos,7
123,有心,a,pos,8
123,安装,v,pos,9
123,还给,v,pos,10
123,打扫卫生,nz,pos,11
123,满意,v,pos,12
123,五星,nz,pos,13
123,好评,v,pos,14
125,物流,n,pos,0
125,两天,m,pos,1
125,价格,n,pos,2
125,回到,v,pos,3
125,自营,vn,pos,4
125,满意,v,pos,5
125,安装,v,pos,6
125,师傅,nr,pos,7
125,服务周到,i,pos,8
125,功率,n,pos,9
125,瓦,n,pos,10
125,烧水,n,pos,11
125,慢点,d,pos,12
127,收到,v,pos,0
127,货,n,pos,1
127,上门,ns,pos,2
127,安装,v,pos,3
127,服务态度,n,pos,4
127,超好,v,pos,5
127,安装,v,pos,6
127,花钱,n,pos,7
127,花,v,pos,8
127,钱,n,pos,9
127,实体店,n,pos,10
127,强多,v,pos,11
127,便宜,a,pos,12
130,加热,v,pos,0
130,太阳能,n,pos,1
130,安装,v,pos,2
130,师傅,nr,pos,3
130,功夫,n,pos,4
130,安装,v,pos,5
130,很快,d,pos,6
130,不错,a,pos,7
130,推荐,v,pos,8
130,价格便宜,n,pos,9
131,品牌,n,pos,0
131,值得,v,pos,1
131,信任,n,pos,2
131,送货,v,pos,3
131,速度,n,pos,4
131,超快,v,pos,5
131,安装,v,pos,6
131,师傅,nr,pos,7
131,非常热心,b,pos,8
131,五星,nz,pos,9
131,好评,v,pos,10
132,好长时间,n,pos,0
132,昨天,t,pos,1
132,加热,v,pos,2
132,速度,n,pos,3
132,挺快,v,pos,4
132,简单,a,pos,5
132,遥控,vn,pos,6
132,没给,v,pos,7
132,送,v,pos,8
132,客服,n,pos,9
132,补发,v,pos,10
132,卖家,n,pos,11
132,总会,n,pos,12
132,亲,v,pos,13
132,找,v,pos,14
132,找,v,pos,15
132,朋友,n,pos,16
132,扔,v,pos,17
132,外面,f,pos,18
132,不错,a,pos,19
132,前天,t,pos,20
132,推荐,v,pos,21
132,我家,r,pos,22
132,楼上,s,pos,23
133,产品,n,pos,0
133,不错,a,pos,1
133,够用,v,pos,2
133,美观,nz,pos,3
133,家人,n,pos,4
133,满意,v,pos,5
133,老家,n,pos,6
133,近期,t,pos,7
133,购买,v,pos,8
133,一台,m,pos,9
135,安装,v,pos,0
135,师傅,nr,pos,1
135,安装,v,pos,2
135,很好,a,pos,3
135,机器,n,pos,4
135,不错,a,pos,5
135,送货,v,pos,6
135,很快,d,pos,7
135,安装,v,pos,8
135,很快,d,pos,9
135,满意,v,pos,10
141,品质,n,pos,0
141,外观,n,pos,1
141,美,ns,pos,2
141,性能,n,pos,3
141,更是,d,pos,4
141,厉害,a,pos,5
141,喜欢,v,pos,6
143,机器,n,pos,0
143,服务,vn,pos,1
143,帮,v,pos,2
143,安装,v,pos,3
143,到位,v,pos,4
143,师傅,nr,pos,5
143,热心,n,pos,6
143,考究,vn,pos,7
143,值得,v,pos,8
143,拥有,v,pos,9
145,品牌,n,pos,0
145,值得,v,pos,1
145,信赖,n,pos,2
145,实惠,vn,pos,3
145,好用,v,pos,4
145,家人,n,pos,5
145,喜欢,v,pos,6
146,家电,j,pos,0
146,样样,n,pos,1
146,值得,v,pos,2
146,信任,n,pos,3
149,不错,a,pos,0
149,哥们,n,pos,1
149,推荐,v,pos,2
149,点,m,pos,3
149,赞,v,pos,4
149,哥们,n,pos,5
149,满意,v,pos,6
150,安装,v,pos,0
150,师傅,nr,pos,1
150,耐心,a,pos,2
150,点,m,pos,3
150,插孔,n,pos,4
150,不错,a,pos,5
150,信赖,n,pos,6
154,不错,a,pos,0
154,烧水,n,pos,1
154,很快,d,pos,2
154,安装,v,pos,3
154,洗,v,pos,4
154,热水澡,n,pos,5
157,品牌,n,pos,0
157,值得,v,pos,1
157,信赖,n,pos,2
157,热水,n,pos,3
157,质量保证,n,pos,4
158,顶上,f,pos,0
158,明珠,nr,pos,1
158,照明,v,pos,2
158,最新,d,pos,3
158,安装,v,pos,4
158,快讯,nz,pos,5
158,感谢,v,pos,6
158,双语,nz,pos,7
158,高层,n,pos,8
158,楼,n,pos,9
158,业主,n,pos,10
158,本店,n,pos,11
158,支持,v,pos,12
158,简约,d,pos,13
158,时尚,n,pos,14
158,大气,n,pos,15
158,顶上,f,pos,16
158,明珠,nr,pos,17
158,照明,v,pos,18
158,装修,v,pos,19
158,买灯,n,pos,20
158,看完,v,pos,21
158,顶上,f,pos,22
158,明珠,nr,pos,23
158,做,v,pos,24
158,优惠活动,l,pos,25
158,持续,vd,pos,26
158,天天,t,pos,27
158,特价,n,pos,28
158,产品,n,pos,29
159,漂亮,a,pos,0
159,加热,v,pos,1
159,挺快,v,pos,2
159,安装,v,pos,3
159,师傅,nr,pos,4
159,产品,n,pos,5
159,外,f,pos,6
159,管子,n,pos,7
159,费,v,pos,8
159,花,v,pos,9
159,多元,m,pos,10
159,总体,n,pos,11
159,行,zg,pos,12
161,价格公道,n,pos,0
161,安装,v,pos,1
161,师傅,nr,pos,2
161,不错,a,pos,3
161,好评,v,pos,4
161,价格公道,n,pos,5
161,安装,v,pos,6
161,师傅,nr,pos,7
161,不错,a,pos,8
161,好评,v,pos,9
161,价格公道,n,pos,10
161,安装,v,pos,11
161,师傅,nr,pos,12
161,不错,a,pos,13
161,好评,v,pos,14
161,价格公道,n,pos,15
161,安装,v,pos,16
161,师傅,nr,pos,17
161,不错,a,pos,18
161,好评,v,pos,19
161,价格公道,n,pos,20
161,安装,v,pos,21
161,师傅,nr,pos,22
161,不错,a,pos,23
161,好评,v,pos,24
161,价格公道,n,pos,25
161,安装,v,pos,26
161,师傅,nr,pos,27
161,不错,a,pos,28
161,好评,v,pos,29
162,物美价廉,l,pos,0
162,加热,v,pos,1
162,安装,v,pos,2
162,师傅,nr,pos,3
162,力,n,pos,4
162,安装,v,pos,5
162,到位,v,pos,6
162,服务,vn,pos,7
162,热情,n,pos,8
162,到位,v,pos,9
162,安装,v,pos,10
162,还给,v,pos,11
162,测,v,pos,12
162,漏电,nz,pos,13
162,值得,v,pos,14
162,信赖,n,pos,15
163,家里,s,pos,0
163,藤县,ns,pos,1
163,快递,v,pos,2
163,员,q,pos,3
163,客服,n,pos,4
163,大大的,nz,pos,5
163,赞赞,v,pos,6
163,赞,v,pos,7
163,责任心,n,pos,8
163,家里,s,pos,9
163,老妈,n,pos,10
163,在家,r,pos,11
163,干活,a,pos,12
163,收货,n,pos,13
163,快递,v,pos,14
163,员,q,pos,15
163,客服,n,pos,16
163,厌烦,v,pos,17
163,打电话,l,pos,18
163,确认,v,pos,19
163,态度,n,pos,20
163,满意,v,pos,21
164,热水,n,pos,0
164,很快,d,pos,1
164,保温,n,pos,2
164,智能,n,pos,3
164,价格便宜,n,pos,4
165,简单,a,pos,0
165,够用,v,pos,1
165,设置,vn,pos,2
165,花里胡哨,nr,pos,3
165,高科技,nz,pos,4
165,华而不实,i,pos,5
165,功能,n,pos,6
165,简简单单,z,pos,7
165,一款,m,pos,8
165,洗澡,v,pos,9
165,变得,v,pos,10
165,遥控,vn,pos,11
165,一建,a,pos,12
165,保温,n,pos,13
165,省心,n,pos,14
167,九九,m,pos,0
167,感觉,n,pos,1
167,还好,v,pos,2
169,品牌,n,pos,0
169,值得,v,pos,1
169,信赖,n,pos,2
169,好好,d,pos,3
170,好评,v,pos,0
170,活动,vn,pos,1
170,购买,v,pos,2
170,价格,n,pos,3
170,实惠,vn,pos,4
170,送货,v,pos,5
171,安装,v,pos,0
171,很快,d,pos,1
171,专业,n,pos,2
171,一百个,m,pos,3
171,赞,v,pos,4
172,送货,v,pos,0
172,很快,d,pos,1
172,安装,v,pos,2
172,师傅,nr,pos,3
172,速度,n,pos,4
174,烧水,n,pos,0
174,挺快,v,pos,1
174,师傅,nr,pos,2
174,安装,v,pos,3
177,关电,n,pos,0
177,热水,n,pos,1
177,冲凉,a,pos,2
177,满意,v,pos,3
179,满意,v,pos,0
179,安装,v,pos,1
179,师傅,nr,pos,2
179,收费,n,pos,3
180,满意,v,pos,0
180,五个,m,pos,1
180,星,n,pos,2
182,满意,v,pos,0
182,货一,l,pos,1
182,发出,v,pos,2
182,时,n,pos,3
182,收到,v,pos,4
182,售后服务,l,pos,5
182,电话,n,pos,6
182,货到后,l,pos,7
182,送货员,l,pos,8
182,送到,v,pos,9
182,楼,n,pos,10
182,售后,n,pos,11
182,安装,v,pos,12
182,安装,v,pos,13
182,员,q,pos,14
182,棒,zg,pos,15
182,安装,v,pos,16
182,花,v,pos,17
182,银子,n,pos,18
182,多元,m,pos,19
182,最终,d,pos,20
182,花,v,pos,21
182,还给,v,pos,22
182,列,v,pos,23
182,列,v,pos,24
182,明细,ad,pos,25
182,真不错,i,pos,26
184,东西,ns,pos,0
184,遥控,vn,pos,1
184,智能,n,pos,2
184,控制,v,pos,3
184,省,n,pos,4
184,电,n,pos,5
184,喜欢,v,pos,6
184,液晶屏幕,v,pos,7
184,显示,v,pos,8
184,温度,n,pos,9
184,感觉,n,pos,10
184,好看,v,pos,11
184,电器,n,pos,12
184,确实,ad,pos,13
184,没话说,l,pos,14
184,品牌,n,pos,15
184,值得,v,pos,16
184,信赖,n,pos,17
185,宝贝,nr,pos,0
185,住,v,pos,1
185,地方,n,pos,2
185,旧,a,pos,3
185,房子,n,pos,4
185,收货,n,pos,5
185,第一天,m,pos,6
185,安装,v,pos,7
185,师傅,nr,pos,8
185,师傅,nr,pos,9
185,墙壁,s,pos,10
185,老式,n,pos,11
185,挂不住,v,pos,12
185,掉下来,v,pos,13
185,砸,v,pos,14
185,当天,t,pos,15
185,下午,t,pos,16
185,申请,v,pos,17
185,退货,v,pos,18
185,隔壁,s,pos,19
185,装,v,pos,20
185,安装,v,pos,21
185,师傅,nr,pos,22
185,帮忙,v,pos,23
185,装,v,pos,24
185,第二天,m,pos,25
185,换,v,pos,26
185,师傅,nr,pos,27
185,帅哥,nr,pos,28
185,装,v,pos,29
185,特别,d,pos,30
185,满意,v,pos,31
185,安装,v,pos,32
185,帅哥,nr,pos,33
185,赞,v,pos,34
186,发货,n,pos,0
186,速度,n,pos,1
186,产品,n,pos,2
186,不错,a,pos,3
186,试用,vn,pos,4
186,评价,n,pos,5
186,很好,d,pos,6
186,大大的,nz,pos,7
186,赞,v,pos,8
186,介绍,v,pos,9
186,朋友,n,pos,10
186,莱买,ns,pos,11
186,信赖,n,pos,12
187,物流,n,pos,0
187,送货,v,pos,1
187,满意,v,pos,2
187,安装,v,pos,3
187,过程,n,pos,4
187,折磨,v,pos,5
187,服务,vn,pos,6
187,队伍,n,pos,7
187,海口,s,pos,8
187,莫大,ns,pos,9
187,质疑,v,pos,10
187,安装时间,l,pos,11
187,难约,d,pos,12
187,约定,v,pos,13
187,时间,n,pos,14
187,主动,b,pos,15
187,电话,n,pos,16
187,一次次,m,pos,17
187,确认,v,pos,18
187,不上,d,pos,19
187,师傅,nr,pos,20
187,师傅,nr,pos,21
187,辞退,v,pos,22
187,换人,nrt,pos,23
187,明天,t,pos,24
187,装,v,pos,25
187,下雨,v,pos,26
187,明天,t,pos,27
187,安装,v,pos,28
187,那天,r,pos,29
187,客服,n,pos,30
187,预约,v,pos,31
187,时间,n,pos,32
187,师傅,nr,pos,33
187,门前,s,pos,34
187,时,n,pos,35
187,师傅,nr,pos,36
187,安装,v,pos,37
187,过程,n,pos,38
187,顺利,ad,pos,39
187,水路,n,pos,40
187,布置,n,pos,41
187,死板,n,pos,42
187,沟通,v,pos,43
187,困难,an,pos,44
187,过程,n,pos,45
187,愉快,a,pos,46
187,感谢,v,pos,47
187,师傅,nr,pos,48
187,最终,d,pos,49
187,建议,n,pos,50
187,师傅,nr,pos,51
187,喊,v,pos,52
187,很忙,d,pos,53
187,忘,v,pos,54
187,开,v,pos,55
187,水阀,n,pos,56
187,电源,n,pos,57
187,接上,v,pos,58
187,报警,n,pos,59
187,说明书,n,pos,60
187,解决,v,pos,61
187,收费,n,pos,62
187,明细,ad,pos,63
187,口头,n,pos,64
187,问,v,pos,65
187,收据,n,pos,66
187,放心,v,pos,67
187,拍照,v,pos,68
187,上报,v,pos,69
187,帮,v,pos,70
187,整理,n,pos,71
187,卫生,an,pos,72
187,师傅,nr,pos,73
187,卫生间,n,pos,74
187,抽,v,pos,75
187,支烟,v,pos,76
187,烟头,n,pos,77
187,扔,v,pos,78
187,地上,s,pos,79
187,一句,m,pos,80
187,话,n,pos,81
187,等不及,v,pos,82
187,确认,v,pos,83
187,收拾,v,pos,84
187,工具,n,pos,85
187,走,v,pos,86
187,喊,v,pos,87
187,很忙,d,pos,88
187,丢下,v,pos,89
187,一句,m,pos,90
187,走,v,pos,91
187,试用,vn,pos,92
187,算,v,pos,93
187,理想,n,pos,94
187,两处,m,pos,95
187,混,n,pos,96
187,水阀,n,pos,97
187,噪音,n,pos,98
187,不小,a,pos,99
187,遥控,vn,pos,100
187,电池,n,pos,101
187,盖,v,pos,102
187,不知,v,pos,103
187,未,d,pos,104
187,研究,vn,pos,105
187,明白,nr,pos,106
187,打开,v,pos,107
187,盖,v,pos,108
187,麻烦,an,pos,109
187,实事求是,n,pos,110
187,陈述,nr,pos,111
187,仅供参考,l,pos,112
188,物流,n,pos,0
188,挺快,v,pos,1
188,第天,m,pos,2
188,第天,m,pos,3
188,早上,t,pos,4
188,下午,t,pos,5
188,安装,v,pos,6
188,购物,n,pos,7
188,品牌,n,pos,8
188,值得,v,pos,9
188,信任,n,pos,10
188,维有,v,pos,11
188,一点,m,pos,12
188,不好,d,pos,13
188,安装,v,pos,14
188,师傅,nr,pos,15
188,地道,n,pos,16
188,条,n,pos,17
188,公分,n,pos,18
188,条,n,pos,19
188,公分,n,pos,20
188,波浪,nz,pos,21
188,铜,n,pos,22
188,三通,nz,pos,23
188,材料,n,pos,24
188,老婆,n,pos,25
188,查,v,pos,26
188,公司,n,pos,27
188,收费,n,pos,28
188,标准,n,pos,29
188,语,ng,pos,30
188,希望,v,pos,31
188,公司,n,pos,32
188,完善,v,pos,33
188,有个,r,pos,34
188,形象,n,pos,35
189,刚刚,d,pos,0
189,安装,v,pos,1
189,试用,vn,pos,2
189,不错,a,pos,3
189,升温,v,pos,4
189,挺快,v,pos,5
189,平时,t,pos,6
189,热水,n,pos,7
189,容量,n,pos,8
189,全家,n,pos,9
189,够用,v,pos,10
189,遥控器,n,pos,11
189,面板,n,pos,12
189,不太好,v,pos,13
189,操作,v,pos,14
189,乱,d,pos,15
190,机器,n,pos,0
190,不错,a,pos,1
190,加热,v,pos,2
190,安装,v,pos,3
190,师傅,nr,pos,4
190,熟练,a,pos,5
190,安装,v,pos,6
190,标准,n,pos,7
190,材料费,n,pos,8
190,师傅,nr,pos,9
190,耐心,a,pos,10
190,好评,v,pos,11
191,满意,v,pos,0
191,购物,n,pos,1
191,准时,v,pos,2
191,送达,v,pos,3
191,安装,v,pos,4
191,师傅,nr,pos,5
191,当天,t,pos,6
191,下午,t,pos,7
191,安装,v,pos,8
191,完毕,v,pos,9
191,收,v,pos,10
191,三十,m,pos,11
191,拆旧,v,pos,12
191,费,n,pos,13
191,安装,v,pos,14
191,免费,vn,pos,15
191,特别,d,pos,16
191,送货,v,pos,17
191,小哥,n,pos,18
191,安装,v,pos,19
191,师傅,nr,pos,20
191,点,m,pos,21
191,赞,v,pos,22
192,不错,a,pos,0
192,价格,n,pos,1
192,实惠,vn,pos,2
192,下单,n,pos,3
192,三天,m,pos,4
192,送到,v,pos,5
192,家,q,pos,6
192,到货,v,pos,7
192,安装,v,pos,8
192,时间,n,pos,9
192,满意,v,pos,10
193,第一次,m,pos,0
193,网上,s,pos,1
193,家电,j,pos,2
193,真的,d,pos,3
193,值得,v,pos,4
193,每户,r,pos,5
193,家庭,n,pos,6
193,拥有,v,pos,7
193,安装,v,pos,8
193,师傅,nr,pos,9
193,主动,b,pos,10
193,问,n,pos,11
193,安装,v,pos,12
193,态度,n,pos,13
196,不错,a,pos,0
196,瑕疵,n,pos,1
196,配送,v,pos,2
196,遥控,vn,pos,3
196,损坏,v,pos,4
196,客服,n,pos,5
196,补发,v,pos,6
196,总体,n,pos,7
196,算,v,pos,8
196,满意,v,pos,9
201,速度,n,pos,0
201,昨天,t,pos,1
201,下单,n,pos,2
201,到货,v,pos,3
201,安装,v,pos,4
201,速度,n,pos,5
201,很快,d,pos,6
201,客服,n,pos,7
201,态度,n,pos,8
201,送货,v,pos,9
201,师傅,nr,pos,10
201,服务,vn,pos,11
201,帮,v,pos,12
201,送到,v,pos,13
201,家,q,pos,14
201,安装,v,pos,15
201,师傅,nr,pos,16
201,不错,a,pos,17
201,外面,f,pos,18
201,便宜,a,pos,19
201,划算,v,pos,20
202,乡下,s,pos,0
202,送货上门,l,pos,1
202,上门,ns,pos,2
202,安装,v,pos,3
202,力,n,pos,4
202,送完,v,pos,5
202,货,n,pos,6
202,安装,v,pos,7
202,师傅,nr,pos,8
202,来电,v,pos,9
202,安装,v,pos,10
202,不错,a,pos,11
202,好评,v,pos,12
202,加持,v,pos,13
204,安装,v,pos,0
204,安装,v,pos,1
204,曹勤智,nr,pos,2
204,师付,v,pos,3
204,服务态度,n,pos,4
204,专业,n,pos,5
204,帮,v,pos,6
204,拆除,v,pos,7
204,旧,a,pos,8
204,重新安排,nt,pos,9
204,线路,n,pos,10
204,美观,nz,pos,11
204,家人,n,pos,12
204,满意,v,pos,13
204,表示感谢,i,pos,14
204,产品,n,pos,15
204,放心,v,pos,16
204,买大,v,pos,17
204,品牌,n,pos,18
204,价康,n,pos,19
204,物美,nz,pos,20
204,售后服务,l,pos,21
204,值得,v,pos,22
204,信赖,n,pos,23
205,支持,v,pos,0
205,安装,v,pos,1
205,师傅,nr,pos,2
205,服务,vn,pos,3
205,送货,v,pos,4
205,师傅,nr,pos,5
205,服务,vn,pos,6
205,送到,v,pos,7
205,楼,n,pos,8
205,安装,v,pos,9
205,固定,a,pos,10
205,实惠,vn,pos,11
205,满意,v,pos,12
208,安装,v,pos,0
208,力,n,pos,1
208,老牌子,n,pos,2
208,值得,v,pos,3
208,信赖,n,pos,4
208,我家,r,pos,5
208,墙壁,s,pos,6
208,矮,a,pos,7
208,一点,m,pos,8
208,师傅,nr,pos,9
208,耐心,a,pos,10
208,帮忙,v,pos,11
208,改,v,pos,12
213,快递,v,pos,0
213,很快,d,pos,1
213,包装,v,pos,2
213,精美,a,pos,3
213,商品质量,n,pos,4
213,服务,vn,pos,5
214,快递,v,pos,0
214,很快,d,pos,1
214,给力,n,pos,2
214,实物,n,pos,3
214,不错,a,pos,4
215,送货,v,pos,0
215,很快,d,pos,1
215,安装,v,pos,2
215,师傅,nr,pos,3
215,热情,n,pos,4
215,服务,vn,pos,5
215,比较满意,l,pos,6
216,物流,n,pos,0
216,货到,l,pos,1
216,打电话,l,pos,2
216,安装,v,pos,3
216,品牌,n,pos,4
216,值得,v,pos,5
216,信赖,n,pos,6
217,特别,d,pos,0
217,满意,v,pos,1
217,很快,d,pos,2
217,物流,n,pos,3
217,服务,vn,pos,4
217,安装,v,pos,5
217,配件,n,pos,6
217,感觉,n,pos,7
217,贵,a,pos,8
217,点,m,pos,9
218,物流,n,pos,0
218,物美价廉,l,pos,1
218,值得,v,pos,2
218,信赖,n,pos,3
218,选择,v,pos,4
219,支持,v,pos,0
219,送货,v,pos,1
219,质量,n,pos,2
219,家里,s,pos,3
219,东西,ns,pos,4
219,全部都是,n,pos,5
220,不错,a,pos,0
220,性价比,n,pos,1
220,超高,v,pos,2
220,大件,n,pos,3
220,商品,n,pos,4
220,值得,v,pos,5
220,信赖,n,pos,6
220,电商,n,pos,7
220,平台,n,pos,8
221,安装,v,pos,0
221,小伙子,n,pos,1
221,负责,v,pos,2
221,热情,n,pos,3
221,礼貌,n,pos,4
221,看起,v,pos,5
221,专业,n,pos,6
221,送货,v,pos,7
221,师傅,nr,pos,8
221,素质,n,pos,9
221,低,a,pos,10
221,晚,tg,pos,11
221,分钟,q,pos,12
221,家门口,s,pos,13
221,大呼小叫,z,pos,14
221,真个,d,pos,15
221,楼,n,pos,16
221,听到,v,pos,17
221,感觉,n,pos,18
221,安装,v,pos,19
221,后期,t,pos,20
221,评价,n,pos,21
221,值得,v,pos,22
221,信赖,n,pos,23
223,卖家,n,pos,0
223,服务,vn,pos,1
223,满意,v,pos,2
223,购物,n,pos,3
223,两个,m,pos,4
225,国庆,t,pos,0
225,假期,t,pos,1
225,送货,v,pos,2
225,隔天,nz,pos,3
225,效果,n,pos,4
225,温度,n,pos,5
225,很快,d,pos,6
225,价格,n,pos,7
225,涨,v,pos,8
225,希望,v,pos,9
225,产品,n,pos,10
225,经久耐用,l,pos,11
225,不负,v,pos,12
225,期望,v,pos,13
228,物品,n,pos,0
228,质量,n,pos,1
228,不错,a,pos,2
228,东西,ns,pos,3
228,大气,n,pos,4
228,物流,n,pos,5
228,很快,d,pos,6
228,服务,vn,pos,7
228,满意,v,pos,8
229,信赖,n,pos,0
229,超级,b,pos,1
229,棒,zg,pos,2
229,外馆,n,pos,3
229,好看,v,pos,4
229,性价比,n,pos,5
229,高,a,pos,6
229,安装,v,pos,7
229,师傅,nr,pos,8
229,好评,v,pos,9
230,不错,a,pos,0
230,安装,v,pos,1
230,师傅,nr,pos,2
230,很快,d,pos,3
230,安装,v,pos,4
230,用心,n,pos,5
230,实在,v,pos,6
230,太,d,pos,7
230,感谢,v,pos,8
233,物流,n,pos,0
233,超快,v,pos,1
233,安装,v,pos,2
233,五星,nz,pos,3
233,好评,v,pos,4
234,正品,n,pos,0
234,行货,n,pos,1
234,送货,v,pos,2
234,特别,d,pos,3
234,实在,v,pos,4
234,太,d,pos,5
234,赞,v,pos,6
235,家里,s,pos,0
235,装,v,pos,1
235,一台,m,pos,2
235,强排,v,pos,3
235,煤气,n,pos,4
235,十年,m,pos,5
235,打不着,v,pos,6
235,火怕,d,pos,7
235,装,v,pos,8
235,一台,m,pos,9
235,试试看,v,pos,10
235,好不好,l,pos,11
235,好用,v,pos,12
235,淘汰,v,pos,13
235,台,q,pos,14
235,煤气,n,pos,15
235,喜欢,v,pos,16
235,售后服务,l,pos,17
235,昨天,t,pos,18
235,收到,v,pos,19
235,货,n,pos,20
235,打电话,l,pos,21
235,售后,n,pos,22
235,预约,v,pos,23
235,早上,t,pos,24
235,装好,v,pos,25
235,装机,n,pos,26
235,师,ng,pos,27
235,说好,v,pos,28
235,材料,n,pos,29
235,安装,v,pos,30
235,调试,vn,pos,31
235,全包,n,pos,32
235,这位,rz,pos,33
235,安装,v,pos,34
235,师傅,nr,pos,35
235,服务,vn,pos,36
235,热情,n,pos,37
235,特别,d,pos,38
235,交待,v,pos,39
235,一年,m,pos,40
235,换镁,nz,pos,41
235,棒,a,pos,42
236,品牌,n,pos,0
236,值得,v,pos,1
236,信赖,n,pos,2
236,值得,v,pos,3
236,购买,v,pos,4
236,烧水,n,pos,5
236,很快,d,pos,6
236,生活,vn,pos,7
236,必需品,l,pos,8
237,装上,v,pos,0
237,管道,n,pos,1
237,辛苦,a,pos,2
237,安装,v,pos,3
237,师傅,nr,pos,4
237,刚试,n,pos,5
237,挺好,a,pos,6
237,好评,v,pos,7
241,送,v,pos,0
241,安装,v,pos,1
241,两位,m,pos,2
241,小哥,n,pos,3
241,辛苦,a,pos,4
241,东西,ns,pos,5
241,没用,v,pos,6
241,小哥,n,pos,7
241,满分,d,pos,8
242,完美,a,pos,0
242,品牌,n,pos,1
242,物美价廉,l,pos,2
242,值得,v,pos,3
242,拥有,v,pos,4
243,不错,a,pos,0
243,唯一,b,pos,1
243,满意,v,pos,2
243,安装,v,pos,3
243,师傅,nr,pos,4
243,安装,v,pos,5
243,时,ng,pos,6
243,收,v,pos,7
243,材料费,n,pos,8
243,安装,v,pos,9
243,时,ng,pos,10
243,小心,n,pos,11
243,放置,v,pos,12
243,灶,n,pos,13
243,墙渣,n,pos,14
243,致使,v,pos,15
243,旁边,f,pos,16
243,墙渣,n,pos,17
243,刮,v,pos,18
243,花,v,pos,19
244,质量,n,pos,0
244,挺不错,i,pos,1
244,物流,n,pos,2
244,力,n,pos,3
244,安装,v,pos,4
244,师傅,nr,pos,5
244,挺不错,i,pos,6
244,点,m,pos,7
244,赞,v,pos,8
245,物美价廉,l,pos,0
245,配送,v,pos,1
245,速度,n,pos,2
245,安装,v,pos,3
245,师傅,nr,pos,4
245,细心,n,pos,5
245,值得,v,pos,6
245,信赖,n,pos,7
248,安装,v,pos,0
248,师傅,nr,pos,1
248,力,n,pos,2
248,东西,ns,pos,3
248,很好,d,pos,4
248,品牌,n,pos,5
248,值得,v,pos,6
248,信赖,n,pos,7
250,物流,n,pos,0
250,师傅,nr,pos,1
250,送货,v,pos,2
250,又快又好,l,pos,3
250,家住,v,pos,4
250,院子,n,pos,5
250,里,f,pos,6
250,不太好,v,pos,7
250,找,v,pos,8
250,送货,v,pos,9
250,师傅,nr,pos,10
250,约,d,pos,11
